order_id,order_timestamp,order_item_id,product_id,user_id,order_date
44293,2022-02-11 1:03:31,194906,8267,7135219,2022-02-11
25620,2022-02-27 16:28:57,187721,2535,2819641,2022-02-27
32975,2022-01-01 8:51:25,188605,6102,3940979,2022-01-01
25356,2022-02-07 13:40:27,189355,7151,6091159,2022-02-07
21320,2022-03-26 21:56:52,118609,6254,7504120,2022-03-26
43257,2022-02-04 6:10:42,179061,1588,3859888,2022-02-04
37479,2022-02-10 3:53:18,144127,694,9338275,2022-02-10
13493,2022-02-04 5:05:53,124041,7097,7851488,2022-02-04
31379,2022-02-01 2:08:19,149560,5986,9106776,2022-02-01
21956,2022-02-17 14:19:20,134441,3263,4628477,2022-02-17
33180,2022-02-24 22:09:50,141089,6714,9681532,2022-02-24
30813,2022-01-17 0:31:06,192425,7288,2927933,2022-01-17
31848,2022-02-20 3:14:25,148747,3684,8663037,2022-02-20
35683,2022-01-10 16:39:19,172400,821,2700204,2022-01-10
39356,2022-01-22 19:25:13,168599,3929,2728180,2022-01-22
22173,2022-03-24 0:23:20,143296,3513,3871793,2022-03-24
12505,2022-02-06 1:48:52,190754,3854,2746596,2022-02-06
15027,2022-02-03 0:47:57,147521,6400,8511981,2022-02-03
25211,2022-01-07 19:57:37,142361,8212,3036857,2022-01-07
12073,2022-03-19 10:51:57,122366,2793,8459007,2022-03-19
42333,2022-02-20 6:02:55,169073,3162,8212419,2022-02-20
16657,2022-02-04 11:21:46,182262,3654,7685124,2022-02-04
21926,2022-03-08 22:33:10,125768,1199,2505375,2022-03-08
13891,2022-03-16 10:04:00,145286,7800,2260108,2022-03-16
17620,2022-02-28 0:15:33,187664,7356,7678098,2022-02-28
30119,2022-02-02 2:45:54,189251,3382,8099625,2022-02-02
19774,2022-01-06 18:15:14,165061,5088,3279330,2022-01-06
41410,2022-03-12 1:56:39,144136,8227,3180504,2022-03-12
27175,2022-01-16 15:26:44,180218,3729,3692779,2022-01-16
15190,2022-02-01 12:43:25,159604,6437,6594586,2022-02-01
36625,2022-02-14 19:08:22,156167,6312,7758148,2022-02-14
30162,2022-01-09 13:26:12,154068,2086,2484481,2022-01-09
24872,2022-03-03 8:24:12,151318,7099,5574109,2022-03-03
40801,2022-03-12 15:07:17,156377,8354,8166878,2022-03-12
35348,2022-03-23 12:17:30,185299,3125,4729448,2022-03-23
16508,2022-01-31 2:09:37,128669,951,8036800,2022-01-31
39029,2022-03-11 9:05:40,199118,825,7263693,2022-03-11
19888,2022-02-18 22:43:32,187055,1595,1945318,2022-02-18
43494,2022-02-24 10:55:50,151947,5576,3990818,2022-02-24
22488,2022-01-13 12:03:14,167940,7166,9196578,2022-01-13
13963,2022-02-26 6:46:59,170239,1058,5310985,2022-02-26
15997,2022-01-26 21:42:37,141000,7607,4493504,2022-01-26
11554,2022-02-02 6:52:10,118761,8346,4626557,2022-02-02
37700,2022-02-21 17:15:36,186621,1747,5542781,2022-02-21
15460,2022-01-21 19:39:29,172266,4146,9364584,2022-01-21
33445,2022-02-05 20:11:53,166791,7128,5900541,2022-02-05
31652,2022-01-08 20:09:17,191618,726,7063126,2022-01-08
34123,2022-02-13 5:59:02,156512,1509,3233108,2022-02-13
41379,2022-03-06 2:17:23,156315,6252,7565658,2022-03-06
25692,2022-01-02 4:04:58,152775,1853,6516546,2022-01-02
36741,2022-02-10 10:48:04,174378,6252,5730213,2022-02-10
19435,2022-02-10 20:44:17,128869,2748,4944187,2022-02-10
32225,2022-03-26 23:01:40,192208,5102,6280807,2022-03-26
25259,2022-02-21 20:04:06,199620,8269,7586532,2022-02-21
40118,2022-01-20 19:53:44,131303,6075,2712320,2022-01-20
22809,2022-03-25 8:34:34,174963,3791,3990562,2022-03-25
15987,2022-03-13 1:42:24,198616,3789,9301772,2022-03-13
24125,2022-03-09 6:58:39,118523,7003,4254386,2022-03-09
37518,2022-02-04 4:01:05,155445,7117,2864394,2022-02-04
25266,2022-02-26 20:36:30,185162,1787,6686828,2022-02-26
34429,2022-02-13 0:09:04,141684,7133,7313890,2022-02-13
26093,2022-01-01 1:56:39,128042,1368,2424768,2022-01-01
17341,2022-01-14 6:37:55,178743,4211,6700584,2022-01-14
17662,2022-03-02 22:15:01,135041,2247,6500635,2022-03-02
31778,2022-03-09 1:21:39,157997,8465,2018220,2022-03-09
40392,2022-01-28 16:54:52,168228,7878,5862038,2022-01-28
24275,2022-03-11 16:00:26,189533,3103,2280107,2022-03-11
33144,2022-03-27 5:30:31,155263,988,2385089,2022-03-27
31575,2022-02-06 22:46:07,112111,2322,5976997,2022-02-06
14506,2022-03-10 5:13:40,194554,4835,2786410,2022-03-10
37361,2022-03-18 10:14:22,117396,4593,6439634,2022-03-18
34886,2022-01-31 2:09:37,180006,4479,3524826,2022-01-31
40440,2022-01-16 7:14:12,187532,5234,6696335,2022-01-16
20859,2022-03-31 19:53:44,141423,3266,3949482,2022-03-31
32522,2022-01-29 1:20:22,131312,5572,6121849,2022-01-29
32144,2022-02-27 3:57:12,130706,6527,5741260,2022-02-27
44558,2022-03-31 0:53:08,129307,7518,9613854,2022-03-31
14096,2022-02-05 7:01:15,190264,6580,9918493,2022-02-05
15381,2022-01-16 7:40:08,158287,7852,4229403,2022-01-16
42145,2022-02-17 5:02:00,159237,3412,3866730,2022-02-17
15107,2022-03-11 3:15:43,136996,2020,8572279,2022-03-11
21954,2022-02-02 2:45:54,127745,3543,2823289,2022-02-02
39122,2022-02-08 22:04:39,149787,8447,6170914,2022-02-08
40326,2022-01-22 15:18:57,155694,963,8821871,2022-01-22
15359,2022-02-03 2:44:37,188104,6089,7989021,2022-02-03
38905,2022-03-02 20:18:22,123450,7612,5574241,2022-03-02
11244,2022-02-17 4:36:05,147187,6346,7417304,2022-02-17
36234,2022-02-17 11:17:53,190010,2363,5022520,2022-02-17
45395,2022-03-28 8:17:43,193450,872,3581269,2022-03-28
39534,2022-01-15 5:44:46,178874,4216,4956538,2022-01-15
38022,2022-01-01 11:39:55,178730,4457,3352283,2022-01-01
26253,2022-02-27 22:31:52,157963,1842,7201202,2022-02-27
31498,2022-03-27 20:11:53,120234,1845,8277341,2022-03-27
31443,2022-01-30 19:14:51,186830,4123,2951101,2022-01-30
20295,2022-03-27 6:48:17,184638,2450,8464018,2022-03-27
41775,2022-01-17 20:49:28,170342,2748,2902176,2022-01-17
12310,2022-02-16 3:58:29,173585,5568,4281265,2022-02-16
28038,2022-03-15 12:01:57,148792,2267,2660374,2022-03-15
45395,2022-03-28 8:17:43,142312,7686,3581269,2022-03-28
21263,2022-03-27 7:27:10,121799,7054,2448212,2022-03-27
34856,2022-02-18 22:43:32,124531,3013,5516714,2022-02-18
38960,2022-03-19 22:57:47,164638,5151,7908343,2022-03-19
40175,2022-01-19 13:26:12,179631,6253,2018220,2022-01-19
32550,2022-03-11 22:03:21,136491,888,8080626,2022-03-11
27286,2022-01-27 5:16:15,188179,7436,5113279,2022-01-27
23492,2022-03-27 10:02:42,118030,3538,2989675,2022-03-27
24979,2022-01-30 22:55:12,113028,4442,6129348,2022-01-30
23399,2022-03-20 19:16:09,183186,7117,7114458,2022-03-20
17084,2022-01-11 20:31:19,150843,2973,3565942,2022-01-11
31956,2022-03-12 12:57:41,117987,1744,6806728,2022-03-12
29144,2022-03-28 0:44:04,129587,7618,3599600,2022-03-28
29635,2022-02-11 23:18:31,122610,6865,8698285,2022-02-11
18372,2022-03-09 18:38:34,154123,3949,6145701,2022-03-09
36888,2022-03-07 18:54:07,141585,2020,3599600,2022-03-07
27055,2022-02-22 18:32:05,138530,2725,8580892,2022-02-22
36591,2022-02-13 18:17:49,127977,3599,6084262,2022-02-13
27434,2022-01-01 3:40:21,196120,2793,9125497,2022-01-01
31386,2022-02-03 22:37:03,144079,1478,2819641,2022-02-03
16332,2022-01-17 19:44:40,132192,1792,2868245,2022-01-17
28346,2022-02-11 23:18:31,155075,6092,4308365,2022-02-11
23554,2022-02-17 5:02:00,166699,1065,8026546,2022-02-17
41107,2022-02-21 9:54:55,139777,2314,8200639,2022-02-21
26559,2022-03-19 20:22:15,192028,8336,3722026,2022-03-19
33510,2022-01-06 9:36:47,197684,5942,6603205,2022-01-06
12193,2022-02-06 15:38:24,198979,4651,2587908,2022-02-06
15027,2022-02-03 0:47:57,135074,1822,8511981,2022-02-03
17857,2022-03-25 2:57:34,137096,6708,8574496,2022-03-25
29889,2022-02-26 2:01:50,147602,2403,9254659,2022-02-26
39999,2022-02-02 11:50:17,159879,6698,6431304,2022-02-02
45395,2022-03-28 8:17:43,158005,2251,3581269,2022-03-28
43733,2022-02-15 0:32:24,168138,2793,7565658,2022-02-15
23781,2022-03-03 4:17:56,178231,6098,9386721,2022-03-03
45323,2022-01-03 21:07:37,198641,7469,4499620,2022-01-03
11480,2022-01-18 11:30:50,182883,2593,6563411,2022-01-18
40597,2022-01-08 5:14:58,116728,3146,9534469,2022-01-08
19122,2022-02-28 16:40:37,152055,7824,8121559,2022-02-28
27316,2022-03-06 7:54:23,192653,5737,2374787,2022-03-06
41956,2022-01-18 22:44:49,118462,3057,9277505,2022-01-18
14695,2022-02-27 21:52:59,190988,6518,8280578,2022-02-27
11588,2022-03-04 21:59:28,158502,7519,1966558,2022-03-04
12735,2022-02-01 5:48:40,141560,4138,8795348,2022-02-01
37523,2022-01-20 6:43:06,130329,7841,3563548,2022-01-20
28671,2022-03-04 21:59:28,192886,7078,5339201,2022-03-04
42755,2022-01-12 7:06:26,195425,8364,8819978,2022-01-12
38184,2022-02-05 0:58:20,178267,1782,2485001,2022-02-05
20616,2022-02-18 23:35:22,170698,7003,8962072,2022-02-18
25621,2022-03-05 7:03:50,128437,1201,4638509,2022-03-05
19200,2022-03-17 13:17:07,160097,4211,3961374,2022-03-17
27438,2022-02-07 1:21:39,131407,4682,9666119,2022-02-07
36900,2022-02-28 23:48:20,178998,1900,2763011,2022-02-28
33737,2022-03-28 23:25:00,140197,2020,7529157,2022-03-28
38163,2022-01-14 16:47:06,163667,6511,3956140,2022-01-14
42399,2022-01-21 3:40:21,186073,8132,2339386,2022-01-21
23046,2022-02-03 17:25:59,196048,3791,8886098,2022-02-03
42399,2022-01-21 3:40:21,130608,3190,2339386,2022-01-21
34995,2022-02-03 4:54:13,129176,5913,5623388,2022-02-03
36487,2022-02-09 9:57:31,123684,6816,9200657,2022-02-09
30227,2022-03-24 2:19:59,119698,6609,8610910,2022-03-24
15719,2022-01-31 12:57:41,135151,4955,8136191,2022-01-31
30921,2022-03-05 15:03:24,121633,1340,6406171,2022-03-05
17788,2022-03-04 19:10:58,176784,984,5497912,2022-03-04
23781,2022-03-03 4:17:56,186726,5728,9386721,2022-03-03
28038,2022-03-15 12:01:57,185188,2949,2660374,2022-03-15
20933,2022-02-18 19:29:07,194245,5662,7318937,2022-02-18
42593,2022-03-05 12:14:54,183424,5086,8007803,2022-03-05
41365,2022-03-20 6:18:28,171651,2628,4010038,2022-03-20
24162,2022-01-02 17:02:39,156784,2257,5865774,2022-01-02
20146,2022-02-05 4:25:42,147312,8358,8615209,2022-02-05
40328,2022-03-07 0:06:29,162372,3578,3475013,2022-03-07
28495,2022-01-29 10:50:39,174145,6783,7565658,2022-01-29
31331,2022-03-09 23:49:38,198167,3581,7508900,2022-03-09
11869,2022-01-02 12:04:32,181816,7016,8980674,2022-01-02
21571,2022-03-07 8:31:58,182948,5446,4170882,2022-03-07
32707,2022-02-11 23:18:31,161124,3720,6775785,2022-02-11
19049,2022-03-14 2:32:57,144428,6378,2691220,2022-03-14
29491,2022-03-17 0:19:27,165604,7458,9564276,2022-03-17
32230,2022-01-28 0:16:51,187044,1639,7592373,2022-01-28
32844,2022-01-24 15:29:19,115753,3417,5798888,2022-01-24
31720,2022-03-26 6:10:42,124339,6480,3147103,2022-03-26
20256,2022-03-22 22:53:54,188679,7536,5661426,2022-03-22
26400,2022-01-04 2:18:41,121472,1044,8902268,2022-01-04
32204,2022-01-25 2:04:26,122872,1951,8205033,2022-01-25
14632,2022-02-26 11:32:08,178566,654,8910924,2022-02-26
24082,2022-02-05 9:49:44,169994,7385,5400290,2022-02-05
11499,2022-01-27 19:57:37,112054,5415,3779474,2022-01-27
39835,2022-03-21 4:20:31,163197,5718,5620746,2022-03-21
14266,2022-02-04 23:53:31,120028,6227,9785739,2022-02-04
37469,2022-01-03 18:58:00,132581,4389,4214701,2022-01-03
11902,2022-01-30 17:44:07,150916,1222,2823289,2022-01-30
35622,2022-02-17 1:08:42,152459,4278,5501028,2022-02-17
22789,2022-03-24 23:30:11,161747,6211,5452213,2022-03-24
16508,2022-01-31 2:09:37,151274,1618,8036800,2022-01-31
26856,2022-03-30 3:55:54,144958,1793,4302462,2022-03-30
18441,2022-02-14 22:22:47,131351,4045,5997782,2022-02-14
30895,2022-01-18 16:03:01,170572,4137,8311205,2022-01-18
32825,2022-01-10 2:23:52,196082,4282,6806728,2022-01-10
14960,2022-01-26 20:11:53,148476,1238,2515136,2022-01-26
35999,2022-01-31 7:59:34,144403,5435,9235872,2022-01-31
28664,2022-02-17 2:13:30,159646,1262,7021823,2022-02-17
15926,2022-03-19 21:01:08,165591,2347,4976883,2022-03-19
27601,2022-02-07 9:47:09,126552,2614,5516921,2022-02-07
29803,2022-03-12 12:05:50,136869,8427,2595794,2022-03-12
37590,2022-01-28 16:41:54,130468,5667,8572513,2022-01-28
16080,2022-01-16 7:40:08,187656,2345,3949482,2022-01-16
26211,2022-01-03 1:02:13,198844,1390,8347940,2022-01-03
33118,2022-02-07 23:23:43,145678,3481,2248827,2022-02-07
21225,2022-03-04 2:19:59,175352,3547,8350222,2022-03-04
41216,2022-03-10 9:19:56,122679,2540,6872922,2022-03-10
15553,2022-03-09 15:11:11,114159,4412,9373702,2022-03-09
37686,2022-03-19 21:01:08,114836,4330,6927841,2022-03-19
39402,2022-02-21 7:32:21,115135,1316,3315418,2022-02-21
43937,2022-01-30 16:26:21,119392,5581,8500348,2022-01-30
25508,2022-01-09 20:33:55,125610,4338,2660374,2022-01-09
29699,2022-03-16 2:17:23,167296,3137,7756782,2022-03-16
36565,2022-03-30 0:02:36,173984,4318,2109087,2022-03-30
23408,2022-03-03 2:08:19,119000,7858,1905351,2022-03-03
19416,2022-03-12 9:43:16,122804,8095,5208872,2022-03-12
29370,2022-01-11 20:18:22,197222,5974,6230522,2022-01-11
21032,2022-01-26 17:10:25,171999,3025,5218355,2022-01-26
28661,2022-02-05 13:43:03,185966,7886,6922593,2022-02-05
31187,2022-02-25 18:15:14,185485,3837,6814094,2022-02-25
20256,2022-03-22 22:53:54,142125,3967,5661426,2022-03-22
11473,2022-02-24 4:01:05,184978,7125,1887919,2022-02-24
29118,2022-01-14 12:40:50,196762,4046,1898275,2022-01-14
17279,2022-01-03 4:03:40,142784,3456,3574530,2022-01-03
44651,2022-02-23 1:52:46,165950,1684,4713817,2022-02-23
20408,2022-03-22 22:27:58,127136,3257,9514779,2022-03-22
18547,2022-01-29 14:05:05,137420,5611,6342856,2022-01-29
44013,2022-02-16 20:36:30,146173,6526,9598902,2022-02-16
12204,2022-01-31 18:34:40,136232,2716,5866475,2022-01-31
42818,2022-01-21 19:39:29,130292,6262,3569232,2022-01-21
43090,2022-02-03 17:25:59,152383,2986,5885119,2022-02-03
17378,2022-03-24 6:00:19,168820,8354,3000986,2022-03-24
29442,2022-01-08 21:52:59,180653,2353,2074632,2022-01-08
36319,2022-02-09 6:17:10,117869,5458,2051391,2022-02-09
29803,2022-03-12 12:05:50,136818,5739,2595794,2022-03-12
42720,2022-02-20 14:41:22,181425,4520,7177982,2022-02-20
13618,2022-03-19 19:43:22,170773,4129,3949878,2022-03-19
42992,2022-03-03 23:05:34,117122,4077,7888690,2022-03-03
27204,2022-03-21 5:25:20,191091,3078,2352508,2022-03-21
17553,2022-01-29 3:42:56,190699,3883,6050533,2022-01-29
15266,2022-03-31 3:54:36,194875,1979,8166878,2022-03-31
23146,2022-02-02 4:42:33,188714,6409,8957407,2022-02-02
40502,2022-02-28 0:54:26,176551,8491,8646404,2022-02-28
37033,2022-01-18 2:52:23,165756,6492,5390719,2022-01-18
19421,2022-03-03 23:05:34,131088,1636,7333317,2022-03-03
38594,2022-02-06 19:57:37,161412,5030,1945318,2022-02-06
36288,2022-03-02 22:40:56,133703,5373,4580362,2022-03-02
12389,2022-03-27 5:30:31,169759,1693,7948008,2022-03-27
27350,2022-02-05 20:37:48,146054,6050,6863190,2022-02-05
39356,2022-01-22 19:25:13,131293,6352,2728180,2022-01-22
44481,2022-03-25 17:00:03,170271,6568,8792103,2022-03-25
42145,2022-02-17 5:02:00,127263,1725,3866730,2022-02-17
23141,2022-03-04 12:03:14,123358,854,2513159,2022-03-04
20587,2022-01-22 1:16:28,159281,7123,6935557,2022-01-22
31374,2022-02-23 3:36:27,160905,4706,5528420,2022-02-23
38017,2022-03-18 20:23:33,125674,5950,4570746,2022-03-18
29293,2022-03-03 2:08:19,153978,2220,2297170,2022-03-03
38604,2022-01-22 11:12:41,151867,3102,2733773,2022-01-22
42045,2022-03-10 16:01:44,153257,2199,3257218,2022-03-10
35805,2022-01-21 3:40:21,128040,4593,9155309,2022-01-21
13509,2022-01-25 3:22:12,158726,2883,9296725,2022-01-25
14295,2022-02-06 18:00:58,165089,8014,6025879,2022-02-06
42270,2022-01-01 9:43:16,130368,3490,6549445,2022-01-01
40553,2022-02-12 4:16:38,178281,1546,5306700,2022-02-12
19191,2022-02-06 15:51:22,176103,1297,8464297,2022-02-06
29293,2022-03-03 2:08:19,147911,1284,2297170,2022-03-03
27204,2022-03-21 5:25:20,133108,1297,2352508,2022-03-21
12756,2022-02-06 21:02:26,188848,2332,2049719,2022-02-06
27353,2022-01-22 12:17:30,131648,8013,5834110,2022-01-22
18446,2022-02-04 4:01:05,130457,7556,4375431,2022-02-04
11328,2022-02-27 6:58:39,177063,3512,3010728,2022-02-27
39361,2022-01-22 13:48:14,155429,5858,4794696,2022-01-22
36601,2022-01-02 15:57:50,126756,1966,3802296,2022-01-02
13028,2022-02-25 9:10:51,146176,1826,5426113,2022-02-25
28672,2022-01-28 15:11:11,156123,3109,8056700,2022-01-28
30902,2022-03-16 4:52:56,197367,2541,8969324,2022-03-16
36342,2022-03-24 14:12:51,193337,6079,8973699,2022-03-24
33451,2022-03-19 19:43:22,175528,6869,9140662,2022-03-19
26388,2022-02-14 8:07:21,127422,2698,2374787,2022-02-14
14695,2022-02-27 21:52:59,124756,2592,8280578,2022-02-27
19996,2022-02-07 16:15:59,125009,6768,3073143,2022-02-07
17739,2022-03-31 11:02:19,155085,3243,5804734,2022-03-31
28492,2022-03-25 14:50:26,132733,2716,4329858,2022-03-25
32068,2022-03-20 23:48:20,183410,4286,6256677,2022-03-20
37355,2022-01-02 13:22:18,162281,8218,2472320,2022-01-02
41010,2022-03-14 2:32:57,113402,6022,3033692,2022-03-14
18692,2022-01-24 0:22:02,199312,1063,3269841,2022-01-24
16497,2022-03-31 7:34:56,198430,2309,3420420,2022-03-31
27237,2022-03-08 19:31:42,146803,1792,7318625,2022-03-08
17619,2022-03-12 15:33:13,177997,4909,8766837,2022-03-12
24032,2022-01-16 20:24:51,111375,5927,3781174,2022-01-16
17185,2022-01-23 12:16:12,191231,7627,9564276,2022-01-23
11357,2022-01-06 12:12:19,198670,4545,9604364,2022-01-06
17828,2022-03-28 23:25:00,142433,7016,5552414,2022-03-28
22658,2022-01-06 14:08:58,132323,5491,3663057,2022-01-06
14348,2022-02-08 3:55:54,155216,3706,8568316,2022-02-08
17879,2022-03-18 13:02:52,184679,1101,3876425,2022-03-18
40920,2022-03-06 0:33:42,132437,7034,2755756,2022-03-06
21590,2022-03-28 6:21:04,145748,7062,5017540,2022-03-28
31727,2022-02-05 22:08:32,195108,3257,3923245,2022-02-05
27435,2022-01-22 17:02:39,116805,7232,7542311,2022-01-22
44301,2022-02-14 23:40:33,188330,4293,6381680,2022-02-14
44151,2022-02-28 13:39:09,177347,4891,6520449,2022-02-28
26532,2022-02-10 3:53:18,163807,5864,1966545,2022-02-10
16814,2022-01-02 16:36:43,130284,3733,4570746,2022-01-02
18141,2022-02-24 21:30:57,163356,3729,2379184,2022-02-24
25439,2022-02-17 13:40:27,150329,7998,4757024,2022-02-17
45249,2022-02-27 22:31:52,117108,7686,6538332,2022-02-27
39698,2022-01-02 10:33:48,197586,4581,3307922,2022-01-02
24552,2022-03-12 2:22:34,161315,8428,6052718,2022-03-12
30728,2022-02-07 23:23:43,177462,1873,2972283,2022-02-07
36900,2022-02-28 23:48:20,144881,1734,2763011,2022-02-28
42399,2022-01-21 3:40:21,172961,1420,2339386,2022-01-21
43027,2022-02-03 7:55:41,158314,5997,8293425,2022-02-03
44547,2022-01-02 4:04:58,179560,7552,6054908,2022-01-02
32554,2022-03-11 12:46:01,197735,4572,7492321,2022-03-11
17316,2022-01-06 1:11:17,192753,3706,4272230,2022-01-06
27269,2022-03-07 7:27:10,192874,8510,9058570,2022-03-07
44490,2022-03-03 17:02:39,194960,3115,3677190,2022-03-03
19748,2022-02-20 15:46:10,145483,2185,3162742,2022-02-20
37172,2022-02-26 11:32:08,157319,1964,7150452,2022-02-26
34163,2022-02-20 2:35:32,164949,5506,8066863,2022-02-20
38529,2022-01-16 7:14:12,178000,8447,6600637,2022-01-16
20874,2022-03-24 23:30:11,176457,6680,5546442,2022-03-24
12470,2022-02-15 21:55:34,162967,4659,7271361,2022-02-15
23125,2022-03-15 15:03:24,187722,7362,8144316,2022-03-15
38353,2022-02-12 9:01:47,113018,2435,8036800,2022-02-12
11420,2022-03-09 6:58:39,134976,5942,4161827,2022-03-09
40159,2022-02-28 5:52:33,167268,3053,9474802,2022-02-28
29370,2022-01-11 20:18:22,112239,1131,6230522,2022-01-11
40244,2022-02-11 1:03:31,173649,1553,3355644,2022-02-11
44461,2022-02-07 1:08:42,157983,1017,4243061,2022-02-07
17084,2022-01-11 20:31:19,124347,5368,3565942,2022-01-11
26093,2022-01-01 1:56:39,194181,3154,2424768,2022-01-01
37761,2022-01-02 4:30:53,140426,7176,3180504,2022-01-02
31971,2022-03-15 5:20:09,133880,4835,7457699,2022-03-15
26263,2022-02-08 12:47:19,198663,4719,3847822,2022-02-08
41911,2022-03-22 20:31:19,117180,897,8323074,2022-03-22
18946,2022-03-28 0:44:04,139332,7683,2556399,2022-03-28
24197,2022-01-23 8:35:52,123341,3235,6615422,2022-01-23
28799,2022-03-04 4:03:40,185285,2777,3562647,2022-03-04
26025,2022-02-26 20:36:30,134682,1336,4486452,2022-02-26
16667,2022-03-29 18:38:34,188432,3743,4988680,2022-03-29
24773,2022-03-04 13:08:03,142635,4408,2777584,2022-03-04
23953,2022-02-07 1:08:42,167721,2554,8385455,2022-02-07
19322,2022-03-10 19:42:04,162478,1817,5700398,2022-03-10
11486,2022-02-16 23:25:00,165118,704,6251786,2022-02-16
14123,2022-01-17 10:40:17,188340,4123,2617903,2022-01-17
44087,2022-01-07 16:30:15,183583,3425,5611068,2022-01-07
38443,2022-02-18 0:41:29,146116,1794,3979199,2022-02-18
38278,2022-03-16 2:17:23,143462,2343,2083330,2022-03-16
30009,2022-03-29 17:59:41,176276,8404,5769593,2022-03-29
14454,2022-03-08 17:09:08,137268,7537,8200181,2022-03-08
12924,2022-01-26 8:44:56,152702,6721,6175116,2022-01-26
39060,2022-02-25 5:04:35,143916,2749,4413203,2022-02-25
28251,2022-02-20 18:34:40,194252,1277,5499340,2022-02-20
40731,2022-01-27 5:16:15,187788,5236,9846311,2022-01-27
25617,2022-01-16 7:40:08,148967,1610,3331361,2022-01-16
41071,2022-02-27 13:01:34,192779,1348,8099625,2022-02-27
21535,2022-02-14 4:27:00,157027,2146,4982944,2022-02-14
14430,2022-01-24 20:40:24,193136,7076,9333408,2022-01-24
31015,2022-02-07 16:41:54,194463,8036,6381182,2022-02-07
12544,2022-03-26 21:56:52,147946,1444,2485001,2022-03-26
38225,2022-02-06 18:13:56,118451,2891,6359209,2022-02-06
35571,2022-03-11 18:48:56,119387,5788,2980614,2022-03-11
19591,2022-02-01 19:25:13,123920,4479,9240791,2022-02-01
12665,2022-03-16 11:47:41,114441,1644,3140483,2022-03-16
18493,2022-02-25 21:16:41,134659,1273,4990486,2022-02-25
17175,2022-01-29 15:22:51,122991,2647,4287521,2022-01-29
28947,2022-01-25 6:23:39,192171,2113,2174021,2022-01-25
21921,2022-01-13 20:02:48,115738,5489,5833533,2022-01-13
37926,2022-03-11 2:49:48,116414,6840,3597312,2022-03-11
41707,2022-01-31 9:30:18,130042,4545,5151573,2022-01-31
41406,2022-02-21 18:59:18,139476,3382,8471512,2022-02-21
30242,2022-03-26 19:21:20,188480,6894,6352852,2022-03-26
42818,2022-01-21 19:39:29,131998,5039,3569232,2022-01-21
38991,2022-02-17 2:52:23,136494,1969,8035542,2022-02-17
40021,2022-02-17 11:17:53,160200,7271,5163518,2022-02-17
31755,2022-01-01 9:43:16,139786,3365,3614660,2022-01-01
29112,2022-01-16 7:14:12,181802,5756,1994309,2022-01-16
12222,2022-01-20 6:04:13,125278,2769,5700398,2022-01-20
26159,2022-01-13 1:41:06,187325,1588,8777542,2022-01-13
24220,2022-01-24 0:22:02,160510,1261,3609685,2022-01-24
18138,2022-03-04 9:01:47,151439,980,7634206,2022-03-04
45227,2022-03-11 16:00:26,178446,6736,7649357,2022-03-11
34055,2022-02-14 22:35:45,153012,4955,4066662,2022-02-14
29663,2022-01-03 12:55:05,196375,6454,8927808,2022-01-03
20594,2022-01-10 16:39:19,169543,3257,5256130,2022-01-10
23817,2022-02-02 1:54:04,168324,7469,7578671,2022-02-02
23048,2022-01-29 12:21:23,193547,1491,9120641,2022-01-29
21121,2022-02-02 6:00:19,145168,4913,3366111,2022-02-02
17341,2022-01-14 6:37:55,166432,2176,6700584,2022-01-14
23399,2022-03-20 19:16:09,115239,942,7114458,2022-03-20
41430,2022-01-17 5:03:18,199627,1661,6338051,2022-01-17
11913,2022-01-18 11:30:50,118915,8479,6108259,2022-01-18
22851,2022-02-03 20:27:26,142921,6580,2601877,2022-02-03
20914,2022-01-20 16:26:21,162796,5994,6663143,2022-01-20
26808,2022-01-22 23:44:27,139672,3512,9804579,2022-01-22
41911,2022-03-22 20:31:19,177358,2246,8323074,2022-03-22
20669,2022-03-06 10:55:50,130625,5812,7513333,2022-03-06
32929,2022-02-14 4:01:05,181619,7278,8695463,2022-02-14
39563,2022-02-28 18:50:14,121590,6527,4662059,2022-02-28
11568,2022-01-25 20:39:06,115058,1356,9199032,2022-01-25
21636,2022-01-13 15:04:42,187830,6830,8654584,2022-01-13
36102,2022-03-25 16:21:10,184779,6303,2650929,2022-03-25
42971,2022-01-18 15:50:04,118149,2532,7645995,2022-01-18
28753,2022-01-01 16:25:04,198280,1903,9412405,2022-01-01
24751,2022-02-16 17:48:01,197633,3209,7477236,2022-02-16
14221,2022-01-20 21:50:23,124730,2771,2166983,2022-01-20
40286,2022-01-06 8:06:03,153262,7171,6431304,2022-01-06
41001,2022-01-01 19:52:26,111304,1405,5107502,2022-01-01
18335,2022-02-14 8:07:21,129467,6703,2868245,2022-02-14
33344,2022-03-30 23:48:20,194134,2133,2472320,2022-03-30
13632,2022-02-18 16:01:44,187082,7263,4938300,2022-02-18
39842,2022-03-19 20:22:15,194836,7324,7923693,2022-03-19
42243,2022-03-09 20:09:17,149876,7046,3104560,2022-03-09
43353,2022-01-21 19:39:29,147657,1573,8047019,2022-01-21
19122,2022-02-28 16:40:37,111122,7695,8121559,2022-02-28
21488,2022-02-12 20:28:44,147764,1065,7592373,2022-02-12
41379,2022-03-06 2:17:23,132519,6288,7565658,2022-03-06
21219,2022-02-16 3:58:29,189007,1444,3154580,2022-02-16
25621,2022-03-05 7:03:50,156871,2145,4638509,2022-03-05
