event_timestamp,user_id,screen,event_type,test_group
2022-03-02 10:31:11,18843,plp,impression,B
2022-03-02 15:55:36,18843,plp,impression,B
2022-03-02 16:54:25,18843,plp,impression,B
2022-03-02 20:55:15,18843,plp,impression,B
2022-03-02 23:58:46,18843,plp,impression,B
2022-03-03 2:46:05,18843,plp,click,B
2022-03-04 0:26:16,18843,plp,impression,B
2022-03-04 17:17:18,18843,plp,impression,B
2022-03-04 22:21:08,18843,plp,impression,B
2022-03-05 23:41:53,18843,plp,impression,B
2022-03-06 2:47:41,18843,plp,impression,B
2022-03-06 5:39:44,18843,plp,impression,B
2022-03-06 8:51:17,18843,plp,impression,B
2022-03-06 10:19:13,18843,plp,impression,B
2022-03-07 0:49:44,18843,plp,impression,B
2022-03-07 3:11:59,18843,plp,impression,B
2022-03-07 3:26:21,18843,plp,click,B
2022-03-07 15:45:14,18843,plp,impression,B
2022-03-07 18:21:41,18843,plp,impression,B
2022-03-07 20:34:14,18843,plp,impression,B
2022-03-08 1:18:15,18843,plp,impression,B
2022-03-08 3:48:02,18843,plp,impression,B
2022-03-08 5:49:59,18843,plp,impression,B
2022-03-08 7:48:11,18843,plp,impression,B
2022-03-08 9:40:41,18843,plp,impression,B
2022-03-08 10:19:55,18843,plp,impression,B
2022-03-08 15:58:42,18843,plp,impression,B
2022-03-09 0:19:07,18843,plp,impression,B
2022-03-09 0:24:03,18843,plp,impression,B
2022-03-09 3:55:57,18843,plp,impression,B
2022-03-09 5:18:16,18843,plp,impression,B
2022-03-09 10:29:22,18843,plp,impression,B
2022-03-09 18:56:32,18843,plp,impression,B
2022-03-10 2:00:12,18843,plp,impression,B
2022-03-10 5:48:11,18843,plp,impression,B
2022-03-10 8:20:58,18843,plp,click,B
2022-03-10 13:14:51,18843,plp,impression,B
2022-03-10 16:07:35,18843,plp,impression,B
2022-03-10 21:28:06,18843,plp,impression,B
2022-03-10 21:40:25,18843,plp,impression,B
2022-03-10 22:45:48,18843,plp,impression,B
2022-03-11 9:17:36,18843,plp,impression,B
2022-03-11 13:22:20,18843,plp,impression,B
2022-03-11 22:52:51,18843,plp,impression,B
2022-03-12 6:02:26,18843,plp,impression,B
2022-03-12 6:45:56,18843,plp,impression,B
2022-03-12 13:10:02,18843,plp,impression,B
2022-03-12 13:34:41,18843,plp,impression,B
2022-03-12 16:46:02,18843,plp,impression,B
2022-03-12 21:53:08,18843,plp,impression,B
2022-03-13 2:16:52,18843,plp,impression,B
2022-03-13 9:02:53,18843,plp,impression,B
2022-03-13 9:59:00,18843,plp,impression,B
2022-03-13 11:40:48,18843,plp,impression,B
2022-03-13 18:35:49,18843,plp,impression,B
2022-03-13 21:29:28,18843,plp,impression,B
2022-03-14 3:32:10,18843,plp,impression,B
2022-03-14 9:30:08,18843,plp,impression,B
2022-03-14 13:02:19,18843,plp,impression,B
2022-03-14 13:52:09,18843,plp,impression,B
2022-03-14 14:06:07,18843,plp,impression,B
2022-03-14 16:37:32,18843,plp,impression,B
2022-03-14 17:13:39,18843,plp,impression,B
2022-03-14 20:41:00,18843,plp,click,B
2022-03-01 3:12:14,18914,plp,impression,A
2022-03-01 8:22:15,18914,plp,impression,A
2022-03-01 15:51:58,18914,plp,click,A
2022-03-02 4:39:52,18914,plp,impression,A
2022-03-02 16:14:18,18914,plp,impression,A
2022-03-02 16:49:12,18914,plp,impression,A
2022-03-03 1:17:46,18914,plp,impression,A
2022-03-03 7:33:00,18914,plp,impression,A
2022-03-03 15:11:18,18914,plp,impression,A
2022-03-04 15:24:02,18914,plp,impression,A
2022-03-05 0:08:45,18914,plp,impression,A
2022-03-05 1:34:41,18914,plp,impression,A
2022-03-05 1:41:15,18914,plp,impression,A
2022-03-05 2:06:16,18914,plp,impression,A
2022-03-05 4:58:56,18914,plp,impression,A
2022-03-05 8:14:45,18914,plp,impression,A
2022-03-05 14:22:47,18914,plp,impression,A
2022-03-05 16:28:59,18914,plp,impression,A
2022-03-06 10:18:22,18914,plp,impression,A
2022-03-06 14:14:19,18914,plp,impression,A
2022-03-06 20:54:02,18914,plp,impression,A
2022-03-06 23:47:44,18914,plp,impression,A
2022-03-07 12:01:34,18914,plp,impression,A
2022-03-07 16:16:04,18914,plp,impression,A
2022-03-07 18:35:58,18914,plp,impression,A
2022-03-08 1:56:57,18914,plp,impression,A
2022-03-08 2:54:10,18914,plp,impression,A
2022-03-08 8:32:44,18914,plp,impression,A
2022-03-08 18:22:07,18914,plp,impression,A
2022-03-09 4:10:45,18914,plp,impression,A
2022-03-09 9:40:43,18914,plp,impression,A
2022-03-10 2:58:05,18914,plp,impression,A
2022-03-10 13:06:53,18914,plp,impression,A
2022-03-10 23:45:28,18914,plp,impression,A
2022-03-11 9:38:09,18914,plp,impression,A
2022-03-11 15:30:55,18914,plp,impression,A
2022-03-11 16:15:31,18914,plp,impression,A
2022-03-13 11:39:12,18914,plp,impression,A
2022-03-13 12:10:27,18914,plp,impression,A
2022-03-13 21:16:09,18914,plp,impression,A
2022-03-14 15:25:52,18914,plp,impression,A
2022-03-14 16:06:36,18914,plp,impression,A
2022-03-14 18:33:45,18914,plp,impression,A
2022-03-01 4:51:13,18968,plp,impression,A
2022-03-01 5:59:49,18968,plp,impression,A
2022-03-01 13:22:06,18968,plp,impression,A
2022-03-01 22:48:41,18968,plp,impression,A
2022-03-02 7:27:30,18968,plp,impression,A
2022-03-02 7:41:18,18968,plp,impression,A
2022-03-02 13:02:35,18968,plp,impression,A
2022-03-02 18:24:33,18968,plp,impression,A
2022-03-03 9:51:35,18968,plp,impression,A
2022-03-03 17:47:48,18968,plp,impression,A
2022-03-04 2:11:30,18968,plp,impression,A
2022-03-04 11:24:52,18968,plp,impression,A
2022-03-05 4:19:27,18968,plp,impression,A
2022-03-05 11:25:47,18968,plp,impression,A
2022-03-05 19:55:25,18968,plp,impression,A
2022-03-05 21:17:19,18968,plp,impression,A
2022-03-06 3:45:33,18968,plp,impression,A
2022-03-06 7:23:03,18968,plp,impression,A
2022-03-06 13:26:46,18968,plp,impression,A
2022-03-07 2:35:31,18968,plp,click,A
2022-03-07 4:26:46,18968,plp,impression,A
2022-03-07 16:55:33,18968,plp,impression,A
2022-03-07 19:35:23,18968,plp,impression,A
2022-03-08 3:19:05,18968,plp,impression,A
2022-03-08 9:18:28,18968,plp,impression,A
2022-03-08 15:46:52,18968,plp,impression,A
2022-03-08 23:41:11,18968,plp,impression,A
2022-03-09 8:51:54,18968,plp,impression,A
2022-03-09 13:42:52,18968,plp,impression,A
2022-03-09 19:49:27,18968,plp,impression,A
2022-03-09 20:09:52,18968,plp,impression,A
2022-03-10 0:50:48,18968,plp,impression,A
2022-03-10 1:28:29,18968,plp,impression,A
2022-03-10 19:54:35,18968,plp,impression,A
2022-03-11 3:48:26,18968,plp,impression,A
2022-03-11 8:40:26,18968,plp,impression,A
2022-03-11 23:18:27,18968,plp,impression,A
2022-03-12 23:59:46,18968,plp,impression,A
2022-03-13 5:07:58,18968,plp,impression,A
2022-03-13 8:39:41,18968,plp,impression,A
2022-03-14 2:15:42,18968,plp,impression,A
2022-03-14 4:09:47,18968,plp,impression,A
2022-03-14 5:53:34,18968,plp,impression,A
2022-03-14 14:14:24,18968,plp,impression,A
2022-03-14 21:54:42,18968,plp,impression,A
2022-03-01 4:56:51,19007,plp,impression,A
2022-03-01 11:40:45,19007,plp,impression,A
2022-03-01 19:28:43,19007,plp,impression,A
2022-03-01 20:48:47,19007,plp,impression,A
2022-03-03 21:06:04,19007,plp,impression,A
2022-03-04 1:43:37,19007,plp,impression,A
2022-03-04 11:38:08,19007,plp,impression,A
2022-03-05 10:14:48,19007,plp,impression,A
2022-03-05 17:36:46,19007,plp,click,A
2022-03-05 18:03:20,19007,plp,impression,A
2022-03-05 18:41:45,19007,plp,impression,A
2022-03-05 23:28:29,19007,plp,impression,A
2022-03-06 1:23:40,19007,plp,impression,A
2022-03-06 1:23:44,19007,plp,impression,A
2022-03-07 17:40:42,19007,plp,impression,A
2022-03-08 6:04:49,19007,plp,impression,A
2022-03-08 7:02:29,19007,plp,impression,A
2022-03-08 8:54:14,19007,plp,impression,A
2022-03-09 1:34:02,19007,plp,impression,A
2022-03-09 11:07:57,19007,plp,impression,A
2022-03-09 11:29:52,19007,plp,impression,A
2022-03-10 1:47:22,19007,plp,impression,A
2022-03-10 2:30:02,19007,plp,impression,A
2022-03-10 6:39:08,19007,plp,impression,A
2022-03-10 7:42:38,19007,plp,impression,A
2022-03-10 13:44:09,19007,plp,impression,A
2022-03-10 16:05:48,19007,plp,impression,A
2022-03-10 17:50:40,19007,plp,impression,A
2022-03-10 19:55:58,19007,plp,impression,A
2022-03-11 10:36:30,19007,plp,impression,A
2022-03-11 13:45:58,19007,plp,impression,A
2022-03-12 5:11:10,19007,plp,impression,A
2022-03-12 6:59:19,19007,plp,impression,A
2022-03-12 14:58:34,19007,plp,impression,A
2022-03-12 15:25:58,19007,plp,impression,A
2022-03-12 15:55:35,19007,plp,impression,A
2022-03-12 16:39:34,19007,plp,impression,A
2022-03-12 19:10:40,19007,plp,impression,A
2022-03-12 21:38:58,19007,plp,impression,A
2022-03-12 23:36:45,19007,plp,impression,A
2022-03-13 17:00:15,19007,plp,impression,A
2022-03-13 22:02:01,19007,plp,impression,A
2022-03-13 23:52:32,19007,plp,impression,A
2022-03-14 1:37:53,19007,plp,impression,A
2022-03-14 2:53:24,19007,plp,impression,A
2022-03-14 5:37:43,19007,plp,impression,A
2022-03-14 5:54:27,19007,plp,impression,A
2022-03-14 16:26:14,19007,plp,impression,A
2022-03-01 1:00:11,19033,plp,impression,A
2022-03-01 1:21:17,19033,plp,impression,A
2022-03-01 5:26:40,19033,plp,impression,A
2022-03-01 8:38:44,19033,plp,impression,A
2022-03-02 1:55:48,19033,plp,impression,A
2022-03-02 8:56:48,19033,plp,impression,A
2022-03-03 23:47:39,19033,plp,impression,A
2022-03-04 4:33:54,19033,plp,impression,A
2022-03-04 22:24:02,19033,plp,impression,A
2022-03-04 23:32:24,19033,plp,impression,A
2022-03-05 11:30:11,19033,plp,impression,A
2022-03-06 0:57:01,19033,plp,impression,A
2022-03-06 10:13:05,19033,plp,impression,A
2022-03-06 12:11:00,19033,plp,impression,A
2022-03-06 15:30:32,19033,plp,impression,A
2022-03-06 17:59:13,19033,plp,impression,A
2022-03-07 5:20:18,19033,plp,impression,A
2022-03-07 10:27:34,19033,plp,impression,A
2022-03-07 15:23:51,19033,plp,impression,A
2022-03-07 17:54:04,19033,plp,impression,A
2022-03-07 19:04:52,19033,plp,click,A
2022-03-08 2:56:26,19033,plp,impression,A
2022-03-08 5:03:53,19033,plp,impression,A
2022-03-08 12:00:48,19033,plp,impression,A
2022-03-08 12:58:34,19033,plp,impression,A
2022-03-08 17:11:42,19033,plp,impression,A
2022-03-08 18:41:16,19033,plp,impression,A
2022-03-08 19:04:45,19033,plp,impression,A
2022-03-09 11:12:28,19033,plp,impression,A
2022-03-09 18:08:40,19033,plp,impression,A
2022-03-09 22:40:06,19033,plp,click,A
2022-03-10 3:12:27,19033,plp,impression,A
2022-03-10 3:46:19,19033,plp,impression,A
2022-03-10 4:27:44,19033,plp,impression,A
2022-03-10 7:06:09,19033,plp,impression,A
2022-03-10 14:11:11,19033,plp,click,A
2022-03-10 21:46:11,19033,plp,impression,A
2022-03-10 23:39:29,19033,plp,impression,A
2022-03-11 21:58:16,19033,plp,impression,A
2022-03-12 2:11:12,19033,plp,impression,A
2022-03-12 5:20:52,19033,plp,impression,A
2022-03-12 18:34:20,19033,plp,impression,A
2022-03-12 21:04:29,19033,plp,impression,A
2022-03-13 1:12:14,19033,plp,impression,A
2022-03-13 1:42:17,19033,plp,impression,A
2022-03-13 3:27:44,19033,plp,impression,A
2022-03-13 13:46:19,19033,plp,impression,A
2022-03-14 6:56:17,19033,plp,impression,A
2022-03-01 3:43:46,19051,plp,impression,B
2022-03-01 4:42:04,19051,plp,impression,B
2022-03-01 6:21:12,19051,plp,impression,B
2022-03-01 10:35:28,19051,plp,impression,B
2022-03-01 14:01:03,19051,plp,impression,B
2022-03-01 14:16:31,19051,plp,impression,B
2022-03-01 16:04:32,19051,plp,impression,B
2022-03-02 2:08:41,19051,plp,impression,B
2022-03-02 9:16:41,19051,plp,impression,B
2022-03-02 12:12:02,19051,plp,impression,B
2022-03-03 0:50:23,19051,plp,impression,B
2022-03-03 3:38:55,19051,plp,impression,B
2022-03-03 3:40:29,19051,plp,impression,B
2022-03-03 7:26:59,19051,plp,impression,B
2022-03-03 9:16:21,19051,plp,impression,B
2022-03-03 14:32:40,19051,plp,impression,B
2022-03-05 11:12:46,19051,plp,impression,B
2022-03-05 18:28:37,19051,plp,impression,B
2022-03-06 15:45:46,19051,plp,impression,B
2022-03-06 19:00:15,19051,plp,impression,B
2022-03-07 3:17:01,19051,plp,impression,B
2022-03-07 3:33:06,19051,plp,impression,B
2022-03-08 3:18:54,19051,plp,impression,B
2022-03-08 15:05:10,19051,plp,impression,B
2022-03-08 21:33:19,19051,plp,click,B
2022-03-08 21:48:09,19051,plp,impression,B
2022-03-09 7:20:53,19051,plp,click,B
2022-03-09 9:01:57,19051,plp,impression,B
2022-03-09 14:06:44,19051,plp,impression,B
2022-03-09 22:23:41,19051,plp,impression,B
2022-03-10 0:16:32,19051,plp,impression,B
2022-03-10 3:08:16,19051,plp,impression,B
2022-03-10 7:23:05,19051,plp,impression,B
2022-03-10 22:07:13,19051,plp,click,B
2022-03-11 11:41:54,19051,plp,impression,B
2022-03-12 11:08:27,19051,plp,impression,B
2022-03-13 14:08:04,19051,plp,impression,B
2022-03-13 21:45:55,19051,plp,impression,B
2022-03-14 0:38:19,19051,plp,impression,B
2022-03-14 4:23:06,19051,plp,impression,B
2022-03-14 6:39:27,19051,plp,impression,B
2022-03-14 7:56:35,19051,plp,impression,B
2022-03-14 17:43:18,19051,plp,impression,B
2022-03-14 20:11:33,19051,plp,impression,B
2022-03-02 0:43:50,19057,plp,impression,B
2022-03-02 1:01:28,19057,plp,click,B
2022-03-02 1:05:19,19057,plp,impression,B
2022-03-02 1:11:37,19057,plp,impression,B
2022-03-02 17:21:03,19057,plp,impression,B
2022-03-02 18:32:28,19057,plp,impression,B
2022-03-03 4:03:58,19057,plp,impression,B
2022-03-03 4:27:16,19057,plp,impression,B
2022-03-04 12:15:40,19057,plp,impression,B
2022-03-04 20:04:53,19057,plp,impression,B
2022-03-04 21:20:53,19057,plp,impression,B
2022-03-05 1:47:56,19057,plp,impression,B
2022-03-05 18:20:46,19057,plp,click,B
2022-03-05 19:42:38,19057,plp,impression,B
2022-03-06 1:29:25,19057,plp,impression,B
2022-03-06 4:36:22,19057,plp,impression,B
2022-03-06 8:32:00,19057,plp,impression,B
2022-03-06 21:20:10,19057,plp,impression,B
2022-03-07 1:27:35,19057,plp,impression,B
2022-03-07 2:41:04,19057,plp,impression,B
2022-03-07 10:30:47,19057,plp,impression,B
2022-03-07 12:50:12,19057,plp,impression,B
2022-03-08 0:42:00,19057,plp,impression,B
2022-03-08 6:24:41,19057,plp,impression,B
2022-03-08 7:00:00,19057,plp,impression,B
2022-03-08 16:28:53,19057,plp,impression,B
2022-03-08 21:05:55,19057,plp,impression,B
2022-03-09 0:01:10,19057,plp,impression,B
2022-03-09 6:45:20,19057,plp,impression,B
2022-03-09 21:54:33,19057,plp,impression,B
2022-03-10 2:05:04,19057,plp,impression,B
2022-03-10 17:18:23,19057,plp,impression,B
2022-03-11 7:48:07,19057,plp,impression,B
2022-03-11 13:07:48,19057,plp,impression,B
2022-03-11 18:29:15,19057,plp,click,B
2022-03-12 8:13:54,19057,plp,impression,B
2022-03-12 18:24:57,19057,plp,impression,B
2022-03-12 18:53:40,19057,plp,impression,B
2022-03-12 19:20:36,19057,plp,impression,B
2022-03-12 19:46:15,19057,plp,impression,B
2022-03-13 2:41:38,19057,plp,impression,B
2022-03-13 3:34:07,19057,plp,impression,B
2022-03-13 7:08:39,19057,plp,impression,B
2022-03-13 9:56:54,19057,plp,impression,B
2022-03-13 13:29:29,19057,plp,impression,B
2022-03-14 0:32:49,19057,plp,impression,B
2022-03-14 11:01:04,19057,plp,impression,B
2022-03-14 14:38:31,19057,plp,impression,B
2022-03-14 15:40:57,19057,plp,impression,B
2022-03-01 3:42:27,19063,plp,impression,B
2022-03-01 13:00:12,19063,plp,impression,B
2022-03-01 15:33:35,19063,plp,impression,B
2022-03-02 2:41:05,19063,plp,impression,B
2022-03-02 19:58:51,19063,plp,impression,B
2022-03-02 21:11:46,19063,plp,impression,B
2022-03-03 8:37:34,19063,plp,impression,B
2022-03-03 9:52:15,19063,plp,impression,B
2022-03-03 11:01:58,19063,plp,impression,B
2022-03-03 19:32:42,19063,plp,impression,B
2022-03-03 23:18:54,19063,plp,impression,B
2022-03-05 1:53:06,19063,plp,impression,B
2022-03-06 20:54:43,19063,plp,impression,B
2022-03-07 13:05:17,19063,plp,impression,B
2022-03-07 16:49:52,19063,plp,impression,B
2022-03-07 18:09:56,19063,plp,impression,B
2022-03-08 3:46:36,19063,plp,impression,B
2022-03-08 4:58:57,19063,plp,impression,B
2022-03-08 8:18:58,19063,plp,impression,B
2022-03-08 11:35:14,19063,plp,impression,B
2022-03-08 11:47:51,19063,plp,impression,B
2022-03-08 15:55:52,19063,plp,impression,B
2022-03-08 16:52:11,19063,plp,impression,B
2022-03-08 17:17:42,19063,plp,impression,B
2022-03-09 17:04:16,19063,plp,impression,B
2022-03-09 17:44:48,19063,plp,impression,B
2022-03-09 22:56:55,19063,plp,impression,B
2022-03-10 18:39:06,19063,plp,impression,B
2022-03-11 1:22:12,19063,plp,impression,B
2022-03-11 2:38:20,19063,plp,impression,B
2022-03-11 7:16:19,19063,plp,impression,B
2022-03-12 10:32:58,19063,plp,impression,B
2022-03-12 11:04:42,19063,plp,impression,B
2022-03-12 11:11:03,19063,plp,impression,B
2022-03-12 21:02:18,19063,plp,impression,B
2022-03-13 0:26:50,19063,plp,impression,B
2022-03-13 1:17:28,19063,plp,impression,B
2022-03-13 4:14:08,19063,plp,impression,B
2022-03-13 13:21:47,19063,plp,impression,B
2022-03-13 15:12:29,19063,plp,impression,B
2022-03-13 22:56:09,19063,plp,impression,B
2022-03-14 0:49:55,19063,plp,impression,B
2022-03-14 3:23:44,19063,plp,click,B
2022-03-14 9:49:14,19063,plp,impression,B
2022-03-14 12:43:05,19063,plp,impression,B
2022-03-14 15:45:21,19063,plp,click,B
2022-03-14 17:13:35,19063,plp,impression,B
2022-03-01 5:22:22,19124,plp,impression,B
2022-03-01 7:24:55,19124,plp,impression,B
2022-03-02 11:04:20,19124,plp,click,B
2022-03-02 21:23:34,19124,plp,impression,B
2022-03-02 22:33:08,19124,plp,impression,B
2022-03-03 1:50:16,19124,plp,impression,B
2022-03-03 7:57:03,19124,plp,impression,B
2022-03-04 7:33:18,19124,plp,impression,B
2022-03-04 19:33:43,19124,plp,impression,B
2022-03-04 20:06:39,19124,plp,impression,B
2022-03-04 23:14:35,19124,plp,impression,B
2022-03-05 5:03:35,19124,plp,impression,B
2022-03-05 9:04:51,19124,plp,impression,B
2022-03-05 23:19:10,19124,plp,impression,B
2022-03-06 13:23:16,19124,plp,impression,B
2022-03-07 1:34:39,19124,plp,impression,B
2022-03-07 8:53:10,19124,plp,impression,B
2022-03-07 14:54:41,19124,plp,click,B
2022-03-07 16:26:47,19124,plp,impression,B
2022-03-08 1:31:47,19124,plp,impression,B
2022-03-08 3:50:36,19124,plp,impression,B
2022-03-08 6:56:48,19124,plp,impression,B
2022-03-09 5:43:50,19124,plp,impression,B
2022-03-09 11:29:20,19124,plp,impression,B
2022-03-10 0:25:41,19124,plp,impression,B
2022-03-10 4:46:19,19124,plp,click,B
2022-03-10 8:55:47,19124,plp,impression,B
2022-03-11 0:59:21,19124,plp,impression,B
2022-03-11 1:35:26,19124,plp,impression,B
2022-03-11 6:08:40,19124,plp,impression,B
2022-03-11 6:27:09,19124,plp,click,B
2022-03-11 10:40:33,19124,plp,impression,B
2022-03-11 15:48:39,19124,plp,impression,B
2022-03-11 16:36:45,19124,plp,impression,B
2022-03-12 2:59:31,19124,plp,impression,B
2022-03-12 4:59:32,19124,plp,impression,B
2022-03-12 13:00:02,19124,plp,impression,B
2022-03-12 19:41:26,19124,plp,impression,B
2022-03-12 19:50:58,19124,plp,impression,B
2022-03-12 19:59:12,19124,plp,impression,B
2022-03-14 4:15:27,19124,plp,impression,B
2022-03-14 7:03:00,19124,plp,impression,B
2022-03-14 11:01:24,19124,plp,impression,B
2022-03-14 18:00:36,19124,plp,impression,B
2022-03-14 23:21:55,19124,plp,impression,B
2022-03-01 3:11:06,19125,plp,impression,B
2022-03-01 7:06:41,19125,plp,impression,B
2022-03-01 10:23:57,19125,plp,impression,B
2022-03-01 15:27:50,19125,plp,impression,B
2022-03-01 18:15:39,19125,plp,impression,B
2022-03-02 0:29:42,19125,plp,impression,B
2022-03-02 10:54:12,19125,plp,impression,B
2022-03-03 14:31:32,19125,plp,impression,B
2022-03-03 16:44:45,19125,plp,impression,B
2022-03-03 21:33:00,19125,plp,impression,B
2022-03-03 21:42:48,19125,plp,impression,B
2022-03-04 2:57:16,19125,plp,impression,B
2022-03-04 11:17:31,19125,plp,impression,B
2022-03-04 11:44:48,19125,plp,impression,B
2022-03-04 13:41:56,19125,plp,impression,B
2022-03-04 17:23:11,19125,plp,impression,B
2022-03-04 18:19:25,19125,plp,impression,B
2022-03-04 19:21:57,19125,plp,impression,B
2022-03-04 19:30:06,19125,plp,impression,B
2022-03-05 1:34:13,19125,plp,impression,B
2022-03-05 3:32:22,19125,plp,impression,B
2022-03-05 13:09:21,19125,plp,impression,B
2022-03-06 4:02:15,19125,plp,impression,B
2022-03-06 5:29:15,19125,plp,click,B
2022-03-06 6:29:47,19125,plp,impression,B
2022-03-06 12:10:23,19125,plp,impression,B
2022-03-06 17:54:17,19125,plp,impression,B
2022-03-06 20:33:35,19125,plp,impression,B
2022-03-06 23:48:36,19125,plp,impression,B
2022-03-07 1:05:39,19125,plp,impression,B
2022-03-07 3:02:31,19125,plp,impression,B
2022-03-07 7:28:54,19125,plp,impression,B
2022-03-07 9:02:43,19125,plp,impression,B
2022-03-07 13:01:14,19125,plp,impression,B
2022-03-07 14:18:00,19125,plp,impression,B
2022-03-07 23:12:33,19125,plp,impression,B
2022-03-08 1:38:14,19125,plp,impression,B
2022-03-08 6:41:46,19125,plp,impression,B
2022-03-08 9:11:38,19125,plp,impression,B
2022-03-08 13:33:23,19125,plp,impression,B
2022-03-08 15:18:07,19125,plp,impression,B
2022-03-08 23:43:15,19125,plp,impression,B
2022-03-09 0:55:00,19125,plp,impression,B
2022-03-09 21:12:48,19125,plp,impression,B
2022-03-11 3:38:58,19125,plp,impression,B
2022-03-11 4:13:02,19125,plp,impression,B
2022-03-11 9:50:46,19125,plp,impression,B
2022-03-11 10:05:37,19125,plp,impression,B
2022-03-11 13:57:40,19125,plp,impression,B
2022-03-12 6:30:42,19125,plp,impression,B
2022-03-12 14:42:09,19125,plp,impression,B
2022-03-12 16:04:13,19125,plp,click,B
2022-03-13 4:15:38,19125,plp,impression,B
2022-03-13 18:55:33,19125,plp,impression,B
2022-03-13 23:12:03,19125,plp,impression,B
2022-03-13 23:44:06,19125,plp,impression,B
2022-03-14 0:57:13,19125,plp,impression,B
2022-03-14 5:42:11,19125,plp,impression,B
2022-03-14 8:22:03,19125,plp,impression,B
2022-03-14 16:04:46,19125,plp,impression,B
2022-03-14 18:08:10,19125,plp,impression,B
2022-03-01 10:09:56,19140,plp,impression,B
2022-03-01 18:18:29,19140,plp,impression,B
2022-03-02 9:02:20,19140,plp,impression,B
2022-03-02 12:10:29,19140,plp,impression,B
2022-03-02 13:34:17,19140,plp,impression,B
2022-03-03 0:10:08,19140,plp,impression,B
2022-03-03 0:42:29,19140,plp,click,B
2022-03-03 11:23:47,19140,plp,click,B
2022-03-03 11:42:45,19140,plp,impression,B
2022-03-03 13:40:36,19140,plp,click,B
2022-03-03 17:28:27,19140,plp,impression,B
2022-03-03 20:10:21,19140,plp,impression,B
2022-03-03 22:33:54,19140,plp,impression,B
2022-03-03 23:58:14,19140,plp,click,B
2022-03-04 3:37:02,19140,plp,impression,B
2022-03-04 8:20:16,19140,plp,impression,B
2022-03-04 9:44:28,19140,plp,impression,B
2022-03-04 18:01:44,19140,plp,impression,B
2022-03-04 20:52:22,19140,plp,impression,B
2022-03-05 1:21:50,19140,plp,impression,B
2022-03-05 6:43:05,19140,plp,impression,B
2022-03-05 9:56:01,19140,plp,impression,B
2022-03-05 18:07:29,19140,plp,impression,B
2022-03-05 20:34:35,19140,plp,impression,B
2022-03-06 2:00:56,19140,plp,impression,B
2022-03-06 14:45:55,19140,plp,impression,B
2022-03-06 21:36:55,19140,plp,impression,B
2022-03-07 8:59:10,19140,plp,impression,B
2022-03-07 12:52:47,19140,plp,impression,B
2022-03-07 22:40:07,19140,plp,impression,B
2022-03-07 23:02:32,19140,plp,impression,B
2022-03-08 8:40:43,19140,plp,impression,B
2022-03-08 16:12:57,19140,plp,impression,B
2022-03-08 18:37:08,19140,plp,impression,B
2022-03-08 23:19:06,19140,plp,impression,B
2022-03-08 23:53:26,19140,plp,click,B
2022-03-09 0:12:15,19140,plp,impression,B
2022-03-09 18:03:50,19140,plp,impression,B
2022-03-10 3:17:34,19140,plp,impression,B
2022-03-10 15:58:05,19140,plp,impression,B
2022-03-11 3:07:42,19140,plp,impression,B
2022-03-11 9:08:49,19140,plp,impression,B
2022-03-11 17:41:44,19140,plp,impression,B
2022-03-11 18:10:10,19140,plp,impression,B
2022-03-11 21:48:46,19140,plp,impression,B
2022-03-12 4:07:39,19140,plp,impression,B
2022-03-12 19:50:43,19140,plp,impression,B
2022-03-12 20:52:41,19140,plp,impression,B
2022-03-13 1:09:11,19140,plp,impression,B
2022-03-13 3:41:36,19140,plp,impression,B
2022-03-13 13:17:27,19140,plp,impression,B
2022-03-13 13:54:52,19140,plp,impression,B
2022-03-14 1:55:26,19140,plp,impression,B
2022-03-14 8:16:33,19140,plp,impression,B
2022-03-14 12:40:35,19140,plp,impression,B
2022-03-14 13:55:02,19140,plp,impression,B
2022-03-01 0:56:23,19209,plp,impression,A
2022-03-01 17:35:31,19209,plp,impression,A
2022-03-01 20:10:14,19209,plp,click,A
2022-03-01 20:24:11,19209,plp,impression,A
2022-03-02 4:09:46,19209,plp,impression,A
2022-03-02 5:26:43,19209,plp,impression,A
2022-03-02 21:30:48,19209,plp,impression,A
2022-03-02 21:48:20,19209,plp,impression,A
2022-03-03 0:02:17,19209,plp,impression,A
2022-03-03 12:13:41,19209,plp,impression,A
2022-03-03 14:22:49,19209,plp,impression,A
2022-03-03 23:43:44,19209,plp,impression,A
2022-03-04 4:33:01,19209,plp,impression,A
2022-03-04 9:53:10,19209,plp,impression,A
2022-03-05 2:20:45,19209,plp,impression,A
2022-03-05 2:36:40,19209,plp,impression,A
2022-03-05 12:44:12,19209,plp,impression,A
2022-03-05 16:08:15,19209,plp,impression,A
2022-03-05 23:46:56,19209,plp,impression,A
2022-03-06 1:48:48,19209,plp,impression,A
2022-03-06 3:41:09,19209,plp,impression,A
2022-03-06 8:47:17,19209,plp,impression,A
2022-03-06 16:04:21,19209,plp,impression,A
2022-03-06 21:19:15,19209,plp,impression,A
2022-03-07 1:42:49,19209,plp,impression,A
2022-03-07 2:14:19,19209,plp,click,A
2022-03-07 10:45:35,19209,plp,impression,A
2022-03-07 15:26:50,19209,plp,impression,A
2022-03-07 20:42:34,19209,plp,impression,A
2022-03-08 6:07:20,19209,plp,impression,A
2022-03-08 15:22:12,19209,plp,impression,A
2022-03-08 21:54:01,19209,plp,impression,A
2022-03-09 2:14:58,19209,plp,impression,A
